,customer_id,age,gender,balance,num_of_products,credit_score,tenure,active_member,estimated_salary,has_cr_card,is_primary_account,churn
5304,5304,78,Female,76194.86989401476,4,632,1,0,84702.3093014178,1,1,0
5305,5305,49,Female,95687.99455439705,2,507,28,1,83095.4605427576,1,1,1
5306,5306,30,Other,66651.36785131079,3,704,8,0,17494.199308408173,0,1,1
5307,5307,18,Male,41131.69986071701,1,687,2,0,44670.28765562669,1,0,0
5308,5308,51,Female,68347.31397737456,4,786,19,1,41131.345465060425,0,1,1
5309,5309,79,Male,22881.157635653883,4,681,19,1,59896.51323199266,1,1,0
5310,5310,88,Female,99796.62998077838,4,570,0,1,49456.641252340654,1,1,0
5311,5311,48,Female,43108.52178590181,1,736,4,1,100256.32775673085,1,1,1
5312,5312,81,Other,93168.60025086955,2,729,4,0,107094.84546629603,0,1,0
5313,5313,42,Male,43079.805286377494,1,644,1,0,32664.508865289252,0,0,0
5314,5314,55,Male,92813.97811219236,4,448,14,1,23309.77743953224,0,0,0
5315,5315,31,Other,33568.54414799156,3,691,0,1,102323.61695152489,1,1,0
5316,5316,25,Other,76054.29846558066,4,486,20,1,65164.53978794173,1,0,0
5317,5317,71,Male,95100.20124090163,3,319,4,0,45681.08024296783,0,1,0
5318,5318,19,Female,64598.067819576834,1,637,6,1,15653.173570178655,0,0,0
5319,5319,73,Female,67756.52257748762,1,672,10,0,76673.71857260671,0,1,0
5320,5320,78,Male,10288.624532205115,1,366,25,1,32849.84760217319,1,1,0
5321,5321,39,Female,47421.994716390094,3,738,9,0,14145.5412235786,1,0,0
5322,5322,52,Other,88675.54060867876,1,361,1,0,58928.974289478225,1,0,0
5323,5323,33,Other,24090.983623071814,2,785,29,1,75685.12504737478,1,0,0
5324,5324,67,Other,78836.30134983131,4,384,28,1,28851.462017124213,0,0,1
5325,5325,60,Male,67570.98858039411,2,705,27,1,81659.84795546047,1,1,0
5326,5326,34,Male,22298.596474053746,3,694,13,0,30777.66683802837,0,0,0
5327,5327,75,Male,28279.120526796443,1,823,23,0,12281.386581634233,1,0,1
5328,5328,19,Female,42756.09001206971,4,475,20,1,26382.56533405823,0,1,0
5329,5329,21,Male,12512.921552072565,1,658,4,1,74569.44661006411,0,0,0
5330,5330,56,Male,91337.1297158207,1,838,15,0,79884.04786347339,1,0,0
5331,5331,23,Other,73935.76050720554,4,590,24,1,105127.09341138275,1,1,1
5332,5332,86,Female,36496.41000035797,4,429,1,1,16863.17031853762,1,0,0
5333,5333,86,Female,29966.549530496177,2,778,9,0,114825.34891206145,1,0,0
5334,5334,37,Other,68957.88703123774,2,831,26,0,67411.63318312285,0,1,0
5335,5335,81,Female,42422.092195274105,2,563,17,0,37014.69545409386,1,1,0
5336,5336,33,Male,22933.657190507274,2,802,4,0,50195.66483661564,1,1,0
5337,5337,68,Female,43015.07529737574,2,459,16,0,16124.507035352537,1,1,0
5338,5338,54,Other,87129.69832225722,3,837,10,1,22110.075159933986,1,0,0
5339,5339,86,Female,6860.6636539963465,3,380,4,0,107064.15888112562,1,0,0
5340,5340,59,Other,36835.824728191204,1,712,20,0,21649.884224252048,1,1,0
5341,5341,74,Male,96233.94230171654,1,774,23,1,16142.354865907539,0,1,0
5342,5342,83,Male,1483.1842454580913,2,317,5,1,75809.46696970356,0,0,0
5343,5343,26,Other,89064.03175312186,1,368,26,0,52100.81600197626,0,0,0
5344,5344,81,Male,37483.369857715945,3,429,21,0,54652.22522176643,1,0,0
5345,5345,39,Male,18951.82045754571,3,609,15,0,23230.048918031083,0,1,0
5346,5346,51,Female,1497.9747471701721,1,786,4,0,14858.606970287543,1,1,0
5347,5347,72,Male,7052.280139879607,2,314,20,1,105230.22282424093,0,1,0
5348,5348,46,Other,17184.336422419223,3,795,23,1,52849.19442792976,0,1,0
5349,5349,55,Male,2540.92383795782,4,485,29,0,22111.791826582266,1,1,0
5350,5350,35,Female,33584.98680900046,4,716,15,1,32028.015935038722,0,1,0
5351,5351,88,Other,4489.3114374420675,1,731,16,1,21320.027388907096,1,1,0
5352,5352,82,Male,69221.60618444774,2,365,8,0,62590.050376996034,1,1,0
5353,5353,18,Male,81890.71135374598,1,380,21,1,98385.51707035993,0,1,0
5354,5354,21,Male,88746.39235710916,2,335,24,0,53283.52643194325,0,0,0
5355,5355,21,Other,54912.81809693352,2,316,1,1,78188.54237568725,0,0,0
5356,5356,44,Female,94650.95411798655,4,813,18,0,84299.04854617816,0,0,0
5357,5357,60,Other,564.545055976684,3,332,16,0,88328.20990732008,0,1,0
5358,5358,76,Other,13401.83221641227,3,648,4,0,76608.39388475659,1,0,1
5359,5359,49,Female,29316.598073091514,1,679,1,1,70949.67994739157,0,1,0
5360,5360,50,Other,78902.44419542368,1,807,10,1,62622.34201252102,1,1,1
5361,5361,45,Other,88538.9140133857,2,566,0,1,62096.53288804194,1,0,0
5362,5362,72,Male,61813.44513060778,3,816,8,0,46622.532508276505,1,0,0
5363,5363,77,Other,38323.634440913855,2,784,26,1,65499.60598360703,0,0,0
5364,5364,87,Male,66584.5603586064,4,646,24,1,62696.30211226819,0,0,0
5365,5365,79,Other,18089.937202436613,4,742,5,0,45136.910319240706,0,1,0
5366,5366,51,Male,45787.405217243206,2,677,10,0,43126.289907434184,1,0,0
5367,5367,73,Male,50754.409832328995,2,657,26,0,59067.5405267909,0,1,1
5368,5368,30,Male,10487.12210112146,2,837,7,1,98335.39278753316,0,1,0
5369,5369,73,Female,3387.266022160629,2,509,12,0,37247.53582038825,0,1,0
5370,5370,35,Other,75010.5497350146,2,341,26,0,102993.45304681723,1,0,0
5371,5371,71,Other,53470.635927970856,4,312,11,1,89635.66387497932,1,1,1
5372,5372,60,Other,33223.870187793545,4,788,8,1,38808.12135309786,0,1,0
5373,5373,56,Female,43722.863166115014,4,486,14,1,11520.860120523274,0,1,1
5374,5374,78,Male,95770.34132432962,1,362,4,0,18450.198288235122,0,1,1
5375,5375,59,Other,38491.37719139506,4,635,14,0,107115.77729013399,1,1,0
5376,5376,35,Female,10347.922665377308,3,374,1,1,98761.98614494331,0,1,0
5377,5377,40,Female,46360.217956334374,3,448,14,0,51753.44795313275,1,1,0
5378,5378,71,Other,64804.83734780687,2,506,19,0,16787.480911728264,1,1,0
5379,5379,47,Male,1211.311609989152,4,540,2,1,99224.53174264394,1,1,0
5380,5380,75,Female,33234.05600151805,2,534,9,1,38076.62175336893,1,0,0
5381,5381,85,Other,39351.44201304498,2,424,6,0,114842.96101013094,1,0,0
5382,5382,84,Male,46371.48457639457,3,556,9,1,67518.75932604786,1,0,0
5383,5383,88,Female,30168.41936744553,3,391,25,0,88669.61136681345,0,1,0
5384,5384,35,Female,66692.22584658733,2,506,9,1,60800.038453562316,1,1,0
5385,5385,24,Other,94470.92237258122,3,716,7,1,13045.482879154995,1,1,0
5386,5386,57,Other,91399.81760397153,2,587,12,0,16948.850613070455,1,0,0
5387,5387,87,Male,66439.34148090167,2,514,20,0,117358.05346651963,0,0,0
5388,5388,82,Other,50688.40661442501,2,811,1,0,55346.85229360058,1,0,1
5389,5389,85,Other,82581.51264416594,1,667,11,1,30149.16173593234,1,0,0
5390,5390,66,Male,83593.71878585636,3,700,8,0,89232.49886893996,1,1,0
5391,5391,69,Other,82957.3052819695,3,500,29,1,107041.1288349732,1,1,0
5392,5392,46,Male,15784.593786939971,4,584,0,0,39368.167206478785,0,0,0
5393,5393,38,Male,2543.234136194017,3,362,20,0,72823.65472742349,1,1,0
5394,5394,26,Male,98319.34097481101,4,660,11,0,36992.57146304587,1,0,0
5395,5395,64,Other,95965.41957209741,2,486,11,0,100480.72660631785,1,1,0
5396,5396,59,Male,56437.84608887631,1,782,2,0,19547.937998434198,0,1,0
5397,5397,68,Other,99306.37167173607,2,670,23,0,50977.797529936724,0,0,0
5398,5398,73,Male,77054.70447678606,2,320,7,0,51788.55446887496,1,1,1
5399,5399,68,Other,51738.01834534505,2,607,12,0,80061.68853689912,0,0,0
5400,5400,87,Male,38933.10671432224,4,345,27,1,29603.077827642883,0,0,0
5401,5401,37,Female,59286.320949351815,1,493,27,1,62250.75259075829,1,0,0
5402,5402,44,Female,51580.21016654792,2,356,16,1,70725.0382434807,1,0,0
5403,5403,55,Female,99380.2526701196,4,756,19,0,107996.87391246631,1,1,0
5404,5404,89,Male,49046.0316009237,2,632,27,1,67931.75581201518,0,1,0
5405,5405,82,Other,83592.10861871572,1,315,9,1,24511.547729117425,0,0,0
5406,5406,71,Male,81362.38231382413,2,812,14,0,21146.808996434374,0,1,0
5407,5407,41,Male,7140.6273505790095,2,449,23,0,111655.14444267942,0,1,0
5408,5408,64,Male,8700.676731063117,3,512,24,1,117763.54682672581,1,0,0
5409,5409,88,Male,65981.01148013961,4,690,8,1,28373.50022282799,1,0,0
5410,5410,80,Other,25910.80067353013,1,580,17,1,92648.95460020019,0,0,0
5411,5411,74,Male,65752.70346971064,4,838,24,1,37578.65841754973,1,1,0
5412,5412,72,Female,14462.589431353,3,641,7,0,101620.74554645132,1,1,0
5413,5413,77,Female,39706.82272058039,2,636,26,0,20626.8211811725,1,0,0
5414,5414,79,Female,10247.026632558398,1,374,13,1,58083.294669302675,0,0,1
5415,5415,47,Male,28209.307681563932,1,392,10,1,75567.7423117193,1,1,0
5416,5416,39,Other,8829.859010767128,4,845,12,1,103775.19456137312,1,0,0
5417,5417,46,Other,97057.86551976789,2,414,15,1,104239.92952048211,0,0,0
5418,5418,58,Other,39505.843451227505,3,720,13,0,30272.39820276624,1,1,0
5419,5419,59,Male,90118.8767898186,2,412,8,0,116383.04696608517,1,1,0
5420,5420,82,Other,97117.17690288482,4,667,8,1,80240.7779159971,0,0,1
5421,5421,48,Female,90956.26601275719,1,359,18,0,82465.02561844997,1,0,0
5422,5422,47,Other,45495.96643662088,1,581,4,1,107789.23508476371,1,1,0
5423,5423,35,Male,77889.72975820572,2,536,14,1,45232.59189966194,0,0,0
5424,5424,34,Male,15369.948375502596,2,344,28,1,55673.98796911534,1,0,1
5425,5425,55,Other,9483.261381920882,2,496,10,0,118348.75724691864,1,0,0
5426,5426,31,Male,87690.14678307279,2,798,18,0,11819.191103985522,0,0,0
5427,5427,73,Other,3112.014570324839,3,748,5,1,105387.48627645907,0,0,1
5428,5428,39,Other,97232.735089717,3,494,9,1,102675.67543509448,0,0,0
5429,5429,84,Female,67213.38800641129,3,494,15,0,38865.423368127085,0,1,0
5430,5430,73,Male,41961.302140060885,3,609,28,0,100386.4317676033,0,0,0
5431,5431,36,Female,14137.532638105522,4,847,4,1,46326.74357619915,0,1,0
5432,5432,74,Male,72323.11509547122,1,688,17,1,79187.48872807517,0,1,0
5433,5433,61,Other,56311.17544033528,1,734,18,1,59156.6136432655,0,0,1
5434,5434,52,Male,71112.70074465693,4,795,22,1,21146.22306141641,1,0,0
5435,5435,18,Other,41792.2205628921,4,500,9,0,108489.48100858627,0,1,0
5436,5436,69,Male,6626.008306091169,3,833,9,0,69978.59133518876,0,1,0
5437,5437,87,Female,31497.220055072696,2,596,11,0,62999.2183603518,1,0,0
5438,5438,54,Female,31502.07532146908,1,793,20,0,106744.74342495677,0,0,0
5439,5439,82,Other,867.9158337660864,4,630,2,0,46082.267822233865,0,0,1
5440,5440,68,Female,958.1015098923507,2,560,3,0,72737.65005509696,0,1,0
5441,5441,18,Other,33075.82872004433,3,354,21,1,107050.27553342748,0,0,0
5442,5442,38,Other,72762.33847992125,4,581,23,0,47716.90620048403,1,0,0
5443,5443,70,Other,62404.37304168749,1,741,11,1,97288.91667671083,0,0,1
5444,5444,33,Male,23901.764670650904,1,558,6,0,66580.7699384322,0,1,0
5445,5445,78,Other,60276.265217217115,1,445,11,0,27354.32642313179,0,1,0
5446,5446,71,Female,64737.75955594916,4,690,2,0,14465.07244967021,0,1,1
5447,5447,57,Male,52256.9922824999,1,672,17,0,89939.79416743184,1,0,0
5448,5448,43,Female,52135.39751868225,3,344,18,1,38806.258161256395,0,0,1
5449,5449,82,Other,36974.78730626393,1,696,4,1,99730.17014844486,1,0,0
5450,5450,81,Other,12339.436375323676,3,561,13,1,30782.137535613132,0,1,0
5451,5451,60,Female,38548.38000504246,1,778,22,0,72464.20275353007,1,0,1
5452,5452,34,Male,34533.431614682755,3,784,29,0,20281.62060321466,0,1,0
5453,5453,76,Female,59197.25928760583,4,815,7,0,90934.45768118778,0,0,0
5454,5454,40,Other,85626.01687666084,3,785,21,1,94227.3226058697,1,0,0
5455,5455,24,Male,37537.516484038504,4,765,14,1,110820.06584420324,0,0,0
5456,5456,61,Other,70973.52778996852,2,765,15,0,71749.57712533159,0,1,1
5457,5457,70,Other,81183.03774964684,3,321,28,0,21708.58432020853,1,0,0
5458,5458,88,Female,21175.151373079614,4,695,17,1,101054.17256804073,0,0,1
5459,5459,51,Other,90165.01768797186,2,508,10,0,44528.353336078355,0,1,0
5460,5460,63,Female,7044.49381793606,1,444,1,1,108955.276832475,0,1,1
5461,5461,85,Male,90171.93387976909,2,719,9,0,117561.80317547686,1,1,0
5462,5462,33,Other,16363.289262919012,3,648,10,1,24573.741362433502,1,1,1
5463,5463,88,Other,33716.96028343157,2,604,4,1,19125.562053508176,0,1,0
5464,5464,36,Male,60523.522016816336,1,343,26,1,108736.3709691326,1,0,0
5465,5465,19,Female,90568.33657708252,2,406,29,1,108876.38113179027,1,0,0
5466,5466,27,Other,25570.144056523524,3,449,20,1,74371.75021888304,1,0,0
5467,5467,67,Male,76357.39134665756,3,563,16,0,107693.33733643418,1,1,0
5468,5468,29,Other,71043.58082408692,4,409,0,0,112357.36981875286,0,1,0
5469,5469,87,Female,15970.87621421671,1,317,24,1,71092.85221346057,0,1,0
5470,5470,39,Female,47946.3944584328,1,635,13,1,85518.1002939741,1,0,0
5471,5471,49,Female,48150.509317763215,2,538,14,0,77493.00232729178,1,1,0
5472,5472,18,Female,30461.18146566501,1,627,6,1,29205.90628989239,0,0,0
5473,5473,71,Male,77992.13165357953,3,593,7,1,57985.939513871264,1,1,0
5474,5474,75,Other,92593.38523730985,2,712,27,1,84952.27630782883,0,0,1
5475,5475,87,Male,71657.24586028168,4,760,15,1,77129.57869586805,0,0,0
5476,5476,35,Female,97295.47330228146,2,380,12,0,33660.760458830955,0,1,0
5477,5477,23,Female,5046.847108161234,2,554,4,0,110073.50720963022,0,1,0
5478,5478,62,Female,3722.268508939519,4,662,2,0,96247.51736921318,0,1,0
5479,5479,40,Female,89385.86774932468,2,756,12,0,17530.332688080387,0,0,0
5480,5480,40,Other,89780.03696966024,1,742,18,1,47848.61864668955,0,1,0
5481,5481,43,Female,10712.078508788236,2,832,11,0,119509.19443745716,0,0,0
5482,5482,24,Other,35744.60490689246,2,537,18,0,52879.10370492501,1,1,0
5483,5483,61,Female,83539.45781128532,2,560,16,0,82977.29880449738,0,1,1
5484,5484,44,Other,12854.067750164588,3,572,10,1,21074.531682517623,1,0,0
5485,5485,43,Other,26742.80726092071,3,579,26,1,44201.64010803689,1,1,0
5486,5486,53,Female,68099.6036857953,1,449,2,0,107025.9239169071,1,0,0
5487,5487,72,Male,98189.90544779979,4,451,28,0,66159.34082263798,1,0,0
5488,5488,81,Male,79713.88400703923,3,311,1,1,100762.34689714534,1,1,0
5489,5489,74,Male,77731.76228143873,3,313,23,1,10842.541873382006,0,0,0
5490,5490,86,Male,34266.266369113684,1,810,25,0,83275.48849355498,0,1,1
5491,5491,78,Male,66134.30716714742,1,841,13,0,42992.1107088092,0,1,0
5492,5492,19,Female,11308.8288930828,4,744,25,0,104685.42572014334,1,0,0
5493,5493,72,Female,99226.70331834992,2,617,21,1,113845.1259087153,0,0,0
5494,5494,55,Female,48058.431775399025,2,537,20,0,85638.08476519794,1,0,0
5495,5495,46,Female,63880.78682643784,4,838,16,0,26068.667962320535,0,0,0
5496,5496,43,Female,87617.18986814537,4,373,1,0,61491.80197908094,1,0,0
5497,5497,52,Female,96.49618435639829,4,733,17,0,61094.4916531969,1,1,1
5498,5498,84,Other,97598.24275963081,1,597,22,0,101332.82277074702,1,0,0
5499,5499,46,Other,35915.931217019315,2,595,14,1,60667.72054892735,0,0,0
5500,5500,51,Female,33959.07413958263,4,313,11,1,46589.835102770136,1,0,0
5501,5501,58,Female,14506.333609265388,4,694,15,1,77248.67244998294,0,1,0
5502,5502,58,Other,85818.44102835411,2,490,15,1,81179.04521046767,0,1,0
5503,5503,40,Other,87083.95358672405,2,720,6,1,99094.2731890435,1,0,1
5504,5504,88,Female,1998.8998944890257,1,405,5,1,109048.55214132114,1,0,0
5505,5505,20,Other,5572.522087331633,3,693,13,1,107895.25487044863,0,0,0
5506,5506,75,Male,91834.16606336705,3,737,7,1,78939.65012238969,1,0,0
5507,5507,49,Male,12286.813227740156,1,306,19,1,67670.74930013886,0,0,0
5508,5508,48,Male,62092.74639669589,1,380,24,0,98134.32889472139,0,1,0
5509,5509,60,Other,61965.04501683159,2,784,23,0,43746.860331240285,0,0,0
5510,5510,24,Female,86973.03351086543,1,656,18,1,93372.4135153746,0,1,1
5511,5511,18,Female,57265.41054256784,1,610,18,1,65671.32223775037,1,1,0
5512,5512,78,Female,43401.14113106288,4,805,27,0,23601.595806723235,1,0,1
5513,5513,31,Other,97438.07825910456,1,818,11,0,92815.34726530562,0,1,0
5514,5514,69,Other,22881.547599897,1,748,8,0,81331.69295017794,1,0,0
5515,5515,23,Male,26271.801768318324,4,584,8,1,19066.62985097741,1,1,0
5516,5516,27,Other,8476.965479860799,2,581,28,0,59540.55438405884,1,1,0
5517,5517,88,Male,97531.68171549443,2,373,26,1,63514.41866983473,0,1,1
5518,5518,47,Male,70636.02088376154,1,344,4,1,81886.33088281284,0,0,0
5519,5519,38,Female,1209.7087491401037,1,828,25,0,84633.69458418098,0,1,0
5520,5520,77,Other,70431.40275790375,3,756,29,1,30957.8836886694,0,0,0
5521,5521,80,Female,40413.61111136923,4,706,13,0,13706.886481801355,1,0,0
5522,5522,59,Female,96754.96917353415,3,392,0,0,97348.02432605269,0,1,0
5523,5523,68,Other,27738.750216239307,1,621,2,0,117975.41504601124,0,1,0
5524,5524,81,Other,71028.63387138983,3,765,10,0,113475.6085197227,1,1,0
5525,5525,73,Male,62743.415037439576,3,626,20,0,65087.96348740987,0,1,0
5526,5526,58,Male,1204.9974896248705,2,714,3,0,68182.61478372014,0,1,1
5527,5527,49,Male,88521.69293323735,4,798,19,0,112363.34932888228,0,0,0
5528,5528,32,Male,13961.266035296649,2,739,0,0,69856.09654959729,0,1,0
5529,5529,79,Female,66358.87789978331,2,731,5,1,40543.14090214001,0,0,1
5530,5530,44,Female,77554.84507942891,3,627,27,0,84534.99164961338,1,0,0
5531,5531,45,Other,63092.7646498461,4,556,9,1,62491.81033409848,1,0,1
5532,5532,81,Male,9711.386751365892,1,373,26,0,96350.0438750635,0,1,0
5533,5533,76,Male,97517.91362546911,4,533,3,1,96163.74512034997,1,0,0
5534,5534,75,Male,23681.791452122237,2,820,16,0,112955.45997614504,1,1,0
5535,5535,19,Female,62786.476994386896,3,842,25,1,25160.236100343187,1,0,0
5536,5536,53,Other,79717.80582613112,1,557,29,1,67346.29176862849,0,1,0
5537,5537,88,Female,93923.60099065118,2,528,21,1,96444.70182891001,1,1,1
5538,5538,30,Other,60401.05292559078,3,544,20,1,57832.55677064907,1,0,0
5539,5539,32,Other,25905.414916311565,2,726,4,0,78957.23043498937,1,0,0
5540,5540,77,Female,83663.90174069664,3,755,1,1,99873.48973013778,1,0,1
5541,5541,39,Female,16321.99659500715,4,772,0,1,62070.3150909988,0,1,1
5542,5542,80,Other,2228.2428071070613,2,473,15,0,54910.98182323463,0,1,0
5543,5543,42,Female,90814.88584424017,4,374,6,1,29861.26528138492,1,1,0
5544,5544,65,Female,57538.8958054606,4,398,20,0,100700.48746848795,1,1,0
5545,5545,60,Other,6964.149081131865,3,812,2,0,97535.68466921011,0,1,0
5546,5546,55,Other,57972.93871230053,1,423,13,1,91746.54922202241,0,0,0
5547,5547,58,Male,14501.416832244862,4,416,21,0,53264.75484439943,1,0,1
5548,5548,62,Female,3138.6006396865064,2,642,18,0,74150.97188533148,1,1,0
5549,5549,57,Other,11652.404749075418,2,532,15,0,23638.546095945854,1,0,0
5550,5550,34,Female,77510.74285059703,3,428,21,1,45147.07202862686,1,0,0
5551,5551,74,Female,75566.09048135998,4,673,5,1,57907.965627973506,1,1,0
5552,5552,19,Other,60431.813491528315,1,535,29,1,14789.316704940851,0,1,0
5553,5553,79,Male,20932.82899128057,1,489,24,1,21394.638423329277,0,1,0
5554,5554,26,Other,73896.70657953086,2,467,23,1,101269.69483835372,1,0,1
5555,5555,85,Other,40804.526721506765,3,590,0,0,116832.43000607654,1,1,0
5556,5556,34,Female,51075.361712634,4,640,6,0,45418.918056248345,0,1,1
5557,5557,67,Male,89764.06933263213,2,694,10,1,21741.470802558786,1,0,0
5558,5558,57,Other,45785.75237381254,3,773,24,1,112893.15782685464,0,1,0
5559,5559,75,Female,62636.61538514907,1,438,17,0,110574.27016946267,1,0,1
5560,5560,38,Other,96175.1491837908,2,490,8,0,82012.44403324544,1,1,1
5561,5561,35,Female,45138.989883399736,3,818,21,0,47244.974015237305,0,1,0
5562,5562,72,Other,56072.78981926902,1,350,2,1,22382.728658676275,0,1,1
5563,5563,46,Male,58441.4624883448,3,597,23,0,113344.26686815842,1,1,0
5564,5564,41,Other,24071.155887275432,2,371,22,1,111241.85911633931,0,1,0
5565,5565,34,Female,73692.20622829524,4,555,27,1,91752.23404770135,0,1,0
5566,5566,35,Other,72663.70282738475,3,608,7,0,112727.49298784231,0,1,1
5567,5567,59,Male,21355.674149568204,4,390,7,0,25373.647562379214,1,0,0
5568,5568,62,Male,1333.8044834512618,2,448,22,1,22017.48417514121,1,0,0
5569,5569,34,Male,99894.1570568453,1,329,0,1,31124.44338302139,0,0,0
5570,5570,31,Male,58158.77329606897,3,761,28,0,33704.15854357197,1,1,0
5571,5571,66,Female,18103.204237600134,1,684,9,0,100988.60346846741,0,0,0
5572,5572,46,Other,28356.54825146794,4,817,14,1,111390.84048559952,0,0,0
5573,5573,21,Male,61779.20422090999,4,672,9,0,33714.938055320046,0,0,0
5574,5574,37,Other,13761.558104808037,1,496,25,1,60896.4221137312,0,0,0
5575,5575,64,Female,3728.063710895646,2,489,7,0,59993.33432358994,0,0,0
5576,5576,26,Other,79847.98344547434,4,378,20,0,29565.69877567011,1,1,0
5577,5577,44,Other,71584.62443519168,2,846,28,1,103868.19622277131,1,0,0
5578,5578,32,Male,30960.164813298354,1,371,1,0,67474.21156266803,1,0,0
5579,5579,36,Male,5849.137777456915,2,342,17,0,72286.25596797577,1,0,1
5580,5580,69,Female,48627.09108480776,4,432,1,1,38427.076254650034,0,1,0
5581,5581,43,Other,27618.628992555892,1,405,24,1,71507.43861555921,1,1,0
5582,5582,43,Female,39777.921731364775,2,656,29,0,97179.38842614807,0,0,0
5583,5583,43,Female,27396.934637560287,2,307,20,1,43542.4668701088,0,1,0
5584,5584,63,Female,17526.761992592434,3,642,18,0,22462.468726405277,0,1,1
5585,5585,66,Male,38698.97868363889,4,736,21,1,74244.4187294654,1,0,0
5586,5586,70,Male,96489.41234778153,3,379,8,1,79941.36476058127,1,1,1
5587,5587,20,Other,26622.786700996705,2,691,26,1,32227.04546670446,0,0,0
